country_iso,university_name,website,country_name
CH,University of Berne,http://www.unibe.ch/,Switzerland
CH,University of Fribourg,http://www.unifr.ch/,Switzerland
CH,University of Geneva,http://www.unige.ch/,Switzerland
CH,University of Lausanne,http://www.unil.ch/,Switzerland
CH,University of Lucerne,http://www.unilu.ch/,Switzerland
CH,University of Neuchatel,http://www.unine.ch/,Switzerland
CH,University of St. Gallen,http://www.unisg.ch/,Switzerland
CH,University of Switzerland,http://www.swissu.org/,Switzerland
CH,University of the Italian-speaking Part of Switzerland,http://www.unisi.ch/,Switzerland
CH,University of Zürich,http://www.unizh.ch/,Switzerland
CH,Victoria University,http://www.victoria-uni.ch/,Switzerland
CH,Webster University Geneva,http://www.webster.ch/,Switzerland
CH,Zurich University of Applied Sciences Winterthur,http://www.zhwin.ch/,Switzerland
CI,Université d'Abobo-Adjamé,http://www.uabobo.ci/,Cote D'Ivoire (Ivory Coast)
CI,Université de Bouaké,http://www.ubouake.ci/,Cote D'Ivoire (Ivory Coast)
CI,Université de Cocody,http://www.univ-cocody.ci/,Cote D'Ivoire (Ivory Coast)
CL,Escuela de Arquitectura y Diseño,http://www.arquitecturaucv.cl/,Chile
CL,Pontificia Universidad Catolica de Chile,http://www.puc.cl/,Chile
CL,Universidad Academia de Humanismo Cristiano,http://www.academia.cl/,Chile
CL,Universidad Academia de Humanismo Cristiano,http://www.academia.cl/,Chile
CL,"Universidad """"Adolfo Ibañez""""",http://www.uai.cl/,Chile
CL,Universidad Adolfo Ibáñez,http://www.uai.cl/,Chile
CL,Universidad Adventista de Chile,http://www.unachile.cl/,Chile
CL,Universidad Alberto Hurtado,http://www.uahurtado.cl/,Chile
CL,Universidad Arcis,http://www.universidadarcis.cl/,Chile
CL,"Universidad """"Arturo Prat""""",http://www.unap.cl/,Chile
CL,Universidad Austral de Chile,http://www.uach.cl/,Chile
CL,Universidad Autonoma del Sur,http://www.uas.cl/,Chile
CL,Universidad Bernardo O'Higgins,http://www.ubohiggins.cl/,Chile
CL,Universidad Bolivariana,http://www.ubolivariana.cl/,Chile
CL,Universidad Católica Cardenal Raúl Silva Henríquez,http://www.ucsh.cl/,Chile
CL,Universidad Catolica de La Santísima Concepción,http://www.ucsc.cl/,Chile
CL,Universidad Catolica del Maule,http://www.ucm.cl/,Chile
CL,Universidad Catolica del Norte,http://www.ucn.cl/,Chile
CL,Universidad Catolica de Temuco,http://www.uctem.cl/,Chile
CL,Universidad Catolica de Valparaiso,http://www.ucv.cl/,Chile
CL,Universidad Central,http://www.ucentral.cl/,Chile
CL,Universidad Chileno Britanica de Cultura,http://www.ubritanica.cl/,Chile
CL,Universidad de Aconcagua,http://www.uaconcagua.cl/,Chile
CL,Universidad de Antofagasta,http://www.uantof.cl/,Chile
CL,"Universidad de Artes, Ciencias y Comunicación",http://www.uniacc.cl/,Chile
CL,Universidad de Atacama,http://www.uda.cl/,Chile
CL,Universidad de Chile,http://www.uchile.cl/,Chile
CL,Universidad de Ciencias de la Informatica,http://www.ucinf.cl/,Chile
CL,Universidad de Concepcion,http://www.udec.cl/,Chile
CL,Universidad de La Frontera,http://www.ufro.cl/,Chile
CL,Universidad de Las Américas,http://www.uamericas.cl/,Chile
CL,Universidad de La Serena,http://www.userena.cl/,Chile
CL,Universidad del Bío-Bío,http://www.ubiobio.cl/,Chile
CL,Universidad del Desarrollo,http://www.udesarrollo.cl/,Chile
CL,Universidad del Mar,http://www.udelmar.cl/,Chile
CL,Universidad de Los Andes,http://www.uandes.cl/,Chile
CL,Universidad de Los Lagos,http://www.ulagos.cl/,Chile
CL,Universidad del Pacífico,http://www.upacifico.cl/,Chile
CL,Universidad de Magallanes,http://www.umag.cl/,Chile
CL,Universidad de Playa Ancha de Ciencias de la Educacion,http://www.upa.cl/,Chile
CL,Universidad de San Andres,http://www.usanandres.cl/,Chile
CL,Universidad de Santiago de Chile,http://www.usach.cl/,Chile
CL,Universidad de Talca,http://www.utalca.cl/,Chile
CL,Universidad de Tarapacá,http://www.uta.cl/,Chile
CL,Universidad de Valparaiso,http://www.uv.cl/,Chile
CL,Universidad de Viña del Mar,http://www.uvm.cl/,Chile
CL,Universidad Diego Portales,http://www.udp.cl/,Chile
CL,Universidad Finis Terrae,http://www.ufinis.cl/,Chile
CL,Universidad Francisco de Aguirre,http://www.unfa.cl/,Chile
CL,Universidad Gabriela Mistral,http://www.ugm.cl/,Chile
CL,Universidad Iberoamericana de Ciencias y Tecnologia,http://www.unicit.cl/,Chile
CL,"Universidad International SEK, Santiago",http://www.uisek.cl/,Chile
CL,Universidad José Santos Ossa,http://www.ujso.cl/,Chile
CL,Universidad La Republica,http://www.ulare.cl/,Chile
CL,Universidad Mariano Egaña,http://www.ume.cl/,Chile
CL,Universidad Maritima de Chile,http://www.umaritima.cl/,Chile
CL,Universidad Mayor,http://www.umayor.cl/,Chile
CL,Universidad Metropolitana de Ciencias de la Educación,http://www.umce.cl/,Chile
CL,Universidad Miguel de Cervantes,http://www.ucervantes.cl/,Chile
CL,Universidad Nacional Andrés Bello,http://www.unab.cl/,Chile
CL,Universidad San Sebastian,http://www.uss.cl/,Chile
CL,Universidad Santo Tomás,http://www.ust.cl/,Chile
CL,"Universidad Técnica """"Federico Santa María""""",http://www.utfsm.cl/,Chile
CL,Universidad Tecnológica Metropolitana,http://www.utem.cl/,Chile
CL,"Universidad Tecnologica """"Vicente Perez Rosales""""",http://www.uvipro.cl/,Chile
CM,Bamenda University of Science & Technology,http://www.bamendauniversity.com/,Cameroon
CM,Fomic Polytechnic,http://www.fomicgroup.cm/,Cameroon
CM,Université de Bamenda,http://www.unibda.net/,Cameroon
CM,Université de Buéa,http://www.ubuea.cm/,Cameroon
CM,Université de Douala,http://www.univ-douala.com/,Cameroon
CM,Université de Dschang,http://www.univ-dschang.org/,Cameroon
CM,Université de Ngaoundéré,http://www.univ-ndere.cm/,Cameroon
CM,Université des Montagnes,http://www.udesmontagnes.org/,Cameroon
CM,Université de Yaoundé I,http://www.uy1.uninet.cm/,Cameroon
CM,Université de Yaoundé II,http://www.universite-yde2.org/,Cameroon
CN,2nd Military Medical University,http://www.smmu.edu.cn/,China
CN,3rd Military Medical University,http://www.tmmu.edu.cn/,China
CN,4th Military Medical University,http://www.fmmu.edu.cn/,China
CN,Anhui Medical University,http://www.ahmu.edu.cn/,China
CN,Anhui Normal University,http://www.ahnu.edu.cn/,China
CN,Anhui Technical College of Water Resources and Hydroelectric Power,http://www.ahsdxy.ah.edu.cn/,China
CN,Anhui University,http://www.ahu.edu.cn/,China
CN,Anhui University of Finance and Economics,http://www.aufe.edu.cn/,China
CN,Anhui University of Traditional Chinese Medicine,http://www.ahtcm.edu.cn/,China
CN,Beijing Foreign Studies University,http://www.bfsu.edu.cn/,China
CN,Beijing Forestry University,http://www.bjfu.edu.cn/,China
CN,Beijing Information Science and Technology University,http://www.biti.edu.cn/,China
CN,Beijing Institute of Technology,http://www.bit.edu.cn/,China
CN,Beijing International Studies University,http://www.bisu.edu.cn/,China
CN,Beijing Language and Culture University,http://www.blcu.edu.cn/,China
CN,Beijing Medical University,http://www.bjmu.edu.cn/,China
CN,Beijing New Asia University,http://www.newasia.bj.edu.cn/,China
CN,Beijing Normal University,http://www.bnu.edu.cn/,China
CN,Beijing Petroleum University,http://www.bjpeu.edu.cn/,China
CN,Beijing Polytechnic University,http://www.bjpu.edu.cn/,China
CN,Beijing Sport University,http://www.bsu.edu.cn/,China
CN,Beijing Union University,http://www.ipdbuu.com.cn/,China
CN,Beijing University of Aeronautics and Astronautics,http://www.buaa.edu.cn/,China
CN,Beijing University of Agriculture,http://www.bac.edu.cn/,China
CN,Beijing University of Chemical Technology,http://www.buct.edu.cn/,China
CN,Beijing University of Chinese Medicine and Pharmacology,http://www.bjucmp.edu.cn/,China
CN,Beijing University of Posts and Telecommunications,http://www.bupt.edu.cn/,China
CN,Beijing University of Science and Technology,http://www.ustb.edu.cn/,China
CN,Bohai University,http://www.bhu.edu.cn/,China
CN,Buddhist Acamedy of China,http://www.zgfxy.cn/,China
CN,Capital Normal University,http://www.cnu.edu.cn/,China
CN,Capital University of Economics and Business,http://www.cueb.edu.cn/,China
CN,Capital University of Medical Sciences,http://www.cpums.edu.cn/,China
CN,Central Academy of  Fine Art,http://www.cafa.edu.cn/,China
CN,Central China Normal University,http://www.ccnu.edu.cn/,China
CN,Central Radio and TV University,http://www.crtvu.edu.cn/,China
CN,Central South Forestry University,http://www.csfu.edu.cn/,China
CN,Central South University,http://www.csu.edu.cn/,China
CN,Central University for Nationalities,http://www.cun.edu.cn/,China
CN,Central University of Finance and Economics,http://www.cufe.edu.cn/,China
CN,Changchun Teachers College,http://www.cncnc.edu.cn/,China
CN,Changchun University of Technology,http://www.ccut.edu.cn/,China
CN,Changsha Railway University,http://www.csru.edu.cn/,China
CN,Changsha University of Electric Power,http://www.csuep.edu.cn/,China
CN,Chengdu Institute of Sichuan International Studies University,http://www.cisisu.edu.cn/,China
CN,Chengdu University,http://www.cdu.edu.cn/,China
CN,Chengdu University of Technology,http://www.cdut.edu.cn/,China
CN,Chengdu University of Traditional Chinese Medicine,http://www.cdutcm.edu.cn/,China
CN,China Academy of Art,http://www.chinaacademyofart.com/,China
CN,China Agricultural University,http://www.cau.edu.cn/,China
CN,China Agriculture University East,http://www.bjaeu.edu.cn/,China
CN,China Foreign Affairs University,http://www.cfau.edu.cn/,China
CN,China Medical University Shenyang,http://www.cmu.edu.cn/,China
CN,China Pharmaceutical University Nanjing,http://www.cpu.edu.cn/,China
CN,China Three Gorges University,http://www.ctgu.edu.cn/,China
CN,China University of Geoscience Beijing,http://www.cugb.edu.cn/,China
CN,China University of Geosciences Wuhan,http://www.cug.edu.cn/,China
CN,China University of Mining Technology - Beijing,http://www.cumtb.edu.cn/,China
CN,China University of Mining Technology - Xuzhou,http://www.cumt.edu.cn/,China
CN,China University of Political Science and Law,http://www.cupl.edu.cn/,China
CN,China USA Business University,http://www.cubu.edu/,China
CN,China youth college for political science,http://www.cyc.edu.cn/,China
CN,Chinese People's Public Security University,http://www.cppsu.edu.cn/,China
CN,Chongqing Education College,http://www.cqec.net.cn/,China
CN,Chongqing Medical University,http://www.cqmu.edu.cn/,China
CN,Chongqing Normal University,http://www.cqnu.edu.cn/,China
CN,Chongqing Normal University Foreign Trade and Business College,http://www.swsm.cn/,China
CN,Chongqing Technology and Business University,http://www.ctbu.edu.cn/,China
CN,Chongqing Telecommunication College,http://www.cqtcedu.com/,China
CN,Chongqing Three Gorges University,http://www.sanxiau.edu.cn/,China
CN,Chongqing University,http://www.cqu.edu.cn/,China
CN,Chongqing University of Communications,http://www.cquc.edu.cn/,China
CN,Chongqing University of Post and Telecommunications,http://www.cqupt.edu.cn/,China
CN,Chongqing University of Science and Technology,http://www.cqust.cn/,China
CN,Chongqing University of Technology,http://www.cqut.edu.cn/,China
CN,Chongqing Vocational College of Public Transportation,http://www.cqgyzy.com/,China
CN,Chongqing Wenli University,http://www.cqwu.net/,China
CN,Civil Aviation University of China,http://www.cauc.edu/,China
CN,Communication University of China,http://www.cuc.edu.cn/,China
CN,Dalian Martime University,http://www.dlmu.edu.cn/,China
CN,Dalian Medical University,http://www.dlmedu.edu.cn/,China
CN,Dalian Polytechnic University,http://www.dlpu.edu.cn/,China
CN,Dalian University,http://www.dlu.edu.cn/,China
CN,Dalian University of Foreign Language,http://www.dlufl.edu.cn/,China
CN,Dalian University of Technology,http://www.dlut.edu.cn/,China
CN,Dongbei University of Finance And Economics,http://www.dufe.edu.cn/,China
CN,"Donghua University, Shanghai",http://www.dhu.edu.cn/,China
CN,East China Jiao Tong University,http://www.ecjtu.jx.cn/,China
CN,East China Normal University,http://www.ecnu.edu.cn/,China
CN,East China University of Science and Technology,http://www.ecust.edu.cn/,China
CN,Emeishan Buddhist College,http://www.emsfj.com/,China
CN,Foshan University,http://www.fosu.edu.cn/,China
CN,Fudan University,http://www.fudan.edu.cn/,China
CN,Fujian Agricultural University,http://www.fjau.edu.cn/,China
CN,Fujian Medical University,http://www.fjmu.edu.cn/,China
CN,Fujian Normal University,http://www.fjnu.edu.cn/,China
CN,Fujian University of Traditional Chinese Medicine,http://www.fjtcm.edu.cn/,China
CN,Fushun Petroleum University,http://www.fspu.edu.cn/,China
CN,Fuzhou University,http://www.fzu.edu.cn/,China
CN,Gansu Agricultural University,http://www.gsau.edu.cn/,China
CN,Gansu University of Technology,http://www.gsut.edu.cn/,China
CN,Guangdong Peizheng College,http://www.peizheng.com.cn/,China
CN,Guangdong Polytechnic Normal University,http://www.gdin.edu.cn/,China
CN,Guangdong Radio & TV University,http://www.gdrtvu.edu.cn/,China
CN,Guangdong University of Foreign Studies,http://www.gdufs.edu.cn/,China
CN,Guangdong University of Technology,http://www.gdut.edu.cn/,China
CN,Guangxi Medical University,http://www.gxmu.edu.cn/,China
CN,Guangxi Normal University,http://www.gxnu.edu.cn/,China
CN,Guangxi Traditional Chinese Medical University,http://www.gxtcmu.edu.cn/,China
CN,Guangxi University,http://www.gxu.edu.cn/,China
CN,Guangxi University for Nationalities,http://www.gxun.edu.cn/,China
CN,Guangzhou Academy of Fine Art,http://www.gzarts.edu.cn/,China
CN,Guangzhou Normal University,http://www.guangztc.edu.cn/,China
CN,Guangzhou University,http://www.gzhu.edu.cn/,China
CN,Guangzhou University of Traditional Chinese Medicine,http://www.gzhtcm.edu.cn/,China
CN,Guizhou Normal University,http://www.gznu.edu.cn/,China
CN,Guizhou University,http://www.gzu.edu.cn/,China
CN,Hainan Normal University,http://www.hainnu.edu.cn/,China
CN,Hainan University,http://www.hainu.edu.cn/,China
CN,Harbin Engineering University,http://www.hrbeu.edu.cn/,China
CN,Harbin Institute of Technology,http://www.hit.edu.cn/,China
CN,Harbin Medical University,http://www.hrbmu.edu.cn/,China
CN,Harbin Normal University,http://www.hrbnu.edu.cn/,China
CN,Harbin University of Civil Engineering & Architecture,http://www.hrbucea.edu.cn/,China
CN,Harbin University of Science and Technology,http://www.hrbust.edu.cn/,China
CN,Hebei Academy of Fine Art,http://www.hbafa.com/,China
CN,Hebei Agricultural University,http://www.hebau.edu.cn/,China
CN,Hebei Medical University,http://www.hebmu.edu.cn/,China
CN,Hebei Normal University,http://www.hebnu.edu.cn/,China
CN,Hebei United University,http://www.hebeiuniteduniversity.com/,China
CN,Hebei University,http://www.hbu.edu.cn/,China
CN,Hebei University of Economics and Trade,http://www.heuet.edu.cn/,China
CN,Hebei University of Science and Technology,http://www.hebust.edu.cn/,China
CN,Hebei University of Technology,http://www.hebut.edu.cn/,China
CN,Hefei University of Technology,http://www.hfut.edu.cn/,China
CN,Hehai University,http://www.hhu.edu.cn/,China
CN,Heilongjiang August 1st Reclamation University,http://www.hlaflru.edu.cn/,China
CN,Heilongjiang Commercial University,http://www.hljcu.edu.cn/,China
CN,Heilongjiang University,http://www.hlju.edu.cn/,China
CN,Henan Agriculture University,http://www.henau.edu.cn/,China
CN,Henan Buddhist College,http://www.hnfjxy.cn/,China
CN,Henan Normal University,http://www.henannu.edu.cn/,China
CN,Henan Univeristy,http://www.henu.edu.cn/,China
CN,Hohai University Changzhou,http://www.hhuc.edu.cn/,China
CN,Huaihai Institute of Technology,http://www.hhit.edu.cn/,China
CN,Huaihua Medical College,http://www.yizhuan.com/,China
CN,Huaihua Radio and Television University,http://www.hhrtu.com/,China
CN,Huaihua University,http://www.hhu.edu.cn/,China
CN,Huanghe Science & Technology University,http://www.hhstu.edu.cn/,China
CN,Huaqiao University Quanzhuo,http://www.hqu.edu.cn/,China
CN,Huazhong Agricultural University,http://www.hzau.edu.cn/,China
CN,Huazhong University of Science and Technology,http://www.hust.edu.cn/,China
CN,Hubei University,http://www.hubu.edu.cn/,China
CN,Huizhou University,http://www.hzu.edu.cn/,China
CN,Hunan Agricultural University,http://www.hunau.net/,China
CN,Hunan Normal University,http://www.hunnu.edu.cn/,China
CN,Hunan University,http://www.hunu.edu.cn/,China
CN,Inner Mongolia Agricultural University,http://www.imau.edu.cn/,China
CN,Inner Mongolia Normal University,http://www.imnu.edu.cn/,China
CN,Inner Mongolia Polytechnic University,http://www.impu.edu.cn/,China
CN,Inner Mongolia University,http://www.imu.edu.cn/,China
CN,International Business University of Beijing,http://www.ibub.edu.cn/,China
CN,Jiangsu University of Science and Technology,http://www.jsust.edu.cn/,China
CN,Jiangxi Agricultural University,http://www.jxau.edu.cn/,China
CN,Jiangxi Normal University,http://www.jxnu.edu.cn/,China
CN,Jiangxi University of Finance and Economics,http://www.jxufe.edu.cn/,China
CN,Jiangxi University of Traditional Chinese Medicine,http://www.jutcm.com/,China
CN,Jiaying University,http://www.jyu.edu.cn/,China
CN,Jilin Agricultural University,http://www.jlau.edu.cn/,China
CN,Jilin University,http://www.jlu.edu.cn/,China
CN,Jilin University of Technology,http://www.jut.edu.cn/,China
CN,Jimei University,http://www.jmu.edu.cn/,China
CN,Jinan University,http://www.jnu.edu.cn/,China
CN,Jingdezhen China Institute,http://www.jci.edu.cn/,China
CN,Jishou University,http://www.jsu.edu.cn/,China
CN,Kunmimg University of Science and Technology,http://www.kmust.edu.cn/,China
CN,Lanzhou University,http://www.lzu.edu.cn/,China
CN,Liaocheng Teachers University,http://www.lctu.edu.cn/,China
CN,Liaoning Normal University,http://www.lnnu.edu.cn/,China
CN,Liaoning Technical University,http://www.lntu.edu.cn/,China
CN,Liaoning University,http://www.lnu.edu.cn/,China
CN,Logistics Engineering University of PLA,http://www.hqgc.net/,China
CN,Ludong University,http://www.ytnc.edu.cn/,China
CN,Luxun Academy of Fine Art,http://www.lumei.edu.cn/,China
CN,Luzhou Medical College,http://www.lzmc.edu.cn/,China
CN,Nanchang University,http://www.ncu.edu.cn/,China
CN,Nanjing Agricultural University,http://www.njau.edu.cn/,China
CN,Nanjing Forestry University,http://www.njfu.edu.cn/,China
CN,Nanjing Institute of Meteorology,http://www.njim.edu.cn/,China
CN,Nanjing Medical University,http://www.njmu.edu.cn/,China
CN,Nanjing Normal University,http://www.njnu.edu.cn/,China
CN,Nanjing Union Theological Seminary,http://www.njuts.cn/,China
CN,Nanjing University,http://www.nju.edu.cn/,China
CN,Nanjing University of Aeronautics and Astronautics,http://www.nuaa.edu.cn/,China
CN,Nanjing University of Chemical Technology,http://www.njuct.edu.cn/,China
CN,Nanjing University of Economics,http://www.njue.edu.cn/,China
CN,Nanjing University of Posts and Telecommunications,http://www.njupt.edu.cn/,China
CN,Nanjing University of Science and Technology,http://www.njust.edu.cn/,China
CN,Nanjing University of Traditional Chinese Medicine,http://www.njutcm.edu.cn/,China
CN,Nankai University,http://nku.nankai.edu.cn/,China
CN,National University of Defense Technology,http://www.nudt.edu.cn/,China
CN,Neijiang Teacher University,http://www.neijtc.edu.cn/,China
CN,Ningbo University,http://www.nbu.edu.cn/,China
CN,Ningbo University of Technology,http://www.nbut.edu.cn/,China
CN,Ningxia Medical College,http://www.nxmc.edu.cn/,China
CN,Ningxia University,http://www.nxu.edu.cn/,China
CN,North China Electric Power University,http://www.ncepubj.edu.cn/,China
CN,North China University of Technology,http://www.ncut.edu.cn/,China
CN,Northeast Agricultural University,http://www.neau.edu.cn/,China
CN,Northeastern University,http://www.neu.edu.cn/,China
CN,Northeast Forest University,http://www.nefu.edu.cn/,China
CN,Northeast Normal University,http://www.nenu.edu.cn/,China
CN,Northeast University at Qinhuangdao Campus,http://www.neuq.edu.cn/,China
CN,Northern Jiaotong University,http://www.njtu.edu.cn/,China
CN,Northern Sichuan Medical College,http://www.nsmc.edu.cn/,China
CN,Northwest A&F University,http://www.nwau.edu.cn/,China
CN,Northwest Normal University Lanzhou,http://www.nwnu.edu.cn/,China
CN,Northwest Polytechnical University Xi'an,http://www.nwpu.edu.cn/,China
CN,Northwest University Xi'an,http://www.nwu.edu.cn/,China
CN,Ocean University of China,http://www.ouc.edu.cn/,China
CN,Panzhihua University,http://www.pzhu.edu.cn/,China
CN,Peking University,http://www.pku.edu.cn/,China
CN,Qingdao University,http://www.qdu.edu.cn/,China
CN,Qingdao University of Science and Technology,http://www.qust.edu.cn/,China
CN,Qinghai Normal University,http://www.qhnu.edu.cn/,China
CN,Qinghai Radio & Television University,http://www.qhrtvu.edu.cn/,China
CN,Qinghai University,http://www.qhu.edu.cn/,China
CN,Qiongzhou University,http://www.qzu.edu.cn/,China
CN,Qufu Normal University,http://www.qfnu.edu.cn/,China
CN,Renmin University of China,http://www.ruc.edu.cn/,China
CN,Shaanxi Normal University,http://www.snnu.edu.cn/,China
CN,Shandong Agricultural University,http://www.sdau.edu.cn/,China
CN,Shandong Economic University,http://www.sdie.edu.cn/,China
CN,Shandong Medical University,http://www.sdmu.edu.cn/,China
CN,Shandong Normal University,http://www.sdnu.edu.cn/,China
CN,Shandong University,http://www.sdu.edu.cn/,China
CN,Shandong University of Art and Design,http://www.sdada.edu.cn/,China
CN,Shandong University of Science and Technology,http://www.sdust.edu.cn/,China
CN,Shandong University of Technology,http://www.sdut.edu.cn/,China
CN,Shandong University of Triaditional Chinese Medicine,http://www.sdutcm.edu.cn/,China
CN,Shanghai Business School,http://www.sbs.edu.cn/,China
CN,Shanghai City College,http://www.umcollege.com/,China
CN,Shanghai Customs College,http://shanghai_edu.customs.gov.cn/,China
CN,Shanghai Dainji University,http://www.sdju.edu.cn/,China
CN,Shanghai Institue of Foreign Trade,http://www.shift.edu.cn/,China
CN,Shanghai International Studies University,http://www.shisu.edu.cn/,China
CN,Shanghai Jiaotong University,http://www.sjtu.edu.cn/,China
CN,Shanghai Lida Polytechnic Institute,http://www.lidapoly.com/,China
CN,Shanghai Lixin University of Commerce,http://www.lixin.edu.cn/,China
CN,Shanghai Maritime University,http://www.shmtu.edu.cn/,China
CN,Shanghai Medical University,http://www.shmu.edu.cn/,China
CN,Shanghai Normal University,http://www.shtu.edu.cn/,China
CN,Shanghai Ocean University,http://www.shou.edu.cn/,China
CN,Shanghai Ouhua Vocational Technical College,http://www.shouhua.net.cn/,China
CN,Shanghai Sanda University,http://www.sandau.edu.cn/,China
CN,Shanghai Second Medical University,http://www.shsmu.edu.cn/,China
CN,Shanghai Second Polytechnic University,http://www.shspu.edu.cn/,China
CN,Shanghai Sipo Polytechnic,http://www.sh-sipopolytechnic.com/,China
CN,Shanghai Television University,http://www.shtvu.edu.cn/,China
CN,Shanghai TieDao University,http://www.shtdu.edu.cn/,China
CN,Shanghai University,http://www.shu.edu.cn/,China
CN,Shanghai University of Engineering Science,http://www.sues.edu.cn/,China
CN,Shanghai University of Finance and Economics,http://www.shufe.edu.cn/,China
CN,Shanghai University of Science and Technology,http://www.usst.edu.cn/,China
CN,Shanghai University of Traditional Chinese Medicine and Pharmacology,http://www.shutcm.edu.cn/,China
CN,Shantou University,http://www.stu.edu.cn/,China
CN,Shanxi Agricultural University,http://www.sxau.edu.cn/,China
CN,Shanxi Normal University,http://www.snnu.edu.cn/,China
CN,Shanxi University,http://www.sxu.edu.cn/,China
CN,Shaoguan University,http://www.sgu.edu.cn/,China
CN,Shenyang Institute of Chemical Technology,http://www.syict.edu.cn/,China
CN,Shenyang Jianzhu University,http://www.sjzu.edu.cn/,China
CN,Shenyang Pharmaceutical University,http://www.syphu.edu.cn/,China
CN,Shenyang Polytechnic University,http://www.sypu.edu.cn/,China
CN,Shenyang University,http://www.syu.edu.cn/,China
CN,Shenzhen University,http://www.szu.edu.cn/,China
CN,Shihezi University,http://www.shzu.edu.cn/,China
CN,Sichuan Agricultural University,http://www.sicau.edu.cn/,China
CN,Sichuan Fine Art Institute,http://zsb.scfai.edu.cn/,China
CN,Sichuan International Studies University,http://www.sisu.edu.cn/,China
CN,Sichuan Normal University,http://www.sicnu.edu.cn/,China
CN,Sichuan University,http://www.scu.edu.cn/,China
CN,South China Agricultural University,http://www.scau.edu.cn/,China
CN,South China Construction University,http://www.sccu.edu.cn/,China
CN,South China Normal University,http://www.scnu.edu.cn/,China
CN,South China University,http://www.usc.edu.cn/,China
CN,South China University of Technology,http://www.scut.edu.cn/,China
CN,Southeast University,http://www.seu.edu.cn/,China
CN,Southern Medial University,http://www.fimmu.edu.cn/,China
CN,Southern Yangtze University,http://www.sytu.edu.cn/,China
CN,South University of Science and Technology of China,http://www.sustc.edu.cn/,China
CN,Southwest Agricultural University,http://www.swau.edu.cn/,China
CN,Southwest Forestry University,http://www.swfc.edu.cn/,China
CN,Southwest Jiaotong University,http://www.swjtu.edu.cn/,China
CN,Southwest Petroleum University,http://www.swpu.edu.cn/,China
CN,Southwest University,http://www.swnu.edu.cn/,China
CN,Southwest University of Finance and Economics,http://www.swufe.edu.cn/,China
CN,Southwest University of Nationalities,http://www.swun.edu.cn/,China
CN,Southwest University of Political Science and Law,http://www.swupl.edu.cn/,China
CN,Southwest University of Science and Technology,http://www.swust.edu.cn/,China
CN,South West University Yucai College,http://www.swuyc.edu.cn/,China
CN,Sun Yat-Sen University of Medical Sciences,http://www.gzsums.edu.cn/,China
CN,Suzhou University,http://www.suda.edu.cn/,China
CN,Taiyuan University of Technology,http://www.tyut.edu.cn/,China
CN,Taizhou College,http://www.tzc.edu.cn/,China
CN,Tarim University,http://www.taru.edu.cn/,China
CN,The University of Nottingham Ningbo China,http://www.nottingham.edu.cn/,China
CN,Tianjin Academy of Fine Art,http://www.tjarts.edu.cn/,China
CN,Tianjin Medical University,http://www.tijmu.edu.cn/,China
CN,Tianjin Normal University,http://www.tjnu.edu.cn/,China
CN,Tianjin Open University,http://www.tjrtvu.edu.cn/,China
CN,Tianjin Polytechnic University,http://www.tjpu.edu.cn/,China
CN,Tianjin University,http://www.tju.edu.cn/,China
CN,Tianjin University of Commerce,http://www.tjcu.edu.cn/,China
CN,Tianjin University of Finance & Economics,http://www.tjufe.edu.cn/,China
CN,Tianjin University of Technology,http://www.tjut.edu.cn/,China
CN,Tibet Agricultural and Animal Husbandry College,http://www.xza.cn/,China
CN,Tibet Tibetan Medical College,http://www.ttmc.edu.cn/,China
CN,Tibet University,http://www.utibet.edu.cn/,China
CN,Tibet University of Nationalities,http://www.xzmy.edu.cn/,China
CN,Tongji Medical University,http://www.tjmu.edu.cn/,China
CN,Tongji University,http://www.tongji.edu.cn/,China
CN,Tsinghua University,http://www.tsinghua.edu.cn/,China
CN,University of Electronic Science and Technology of China,http://www.uestc.edu.cn/,China
CN,University of Hydraulic Electric Engineering,http://www.uheeyc.edu.cn/,China
CN,University of International Business and Economics,http://www.uibe.edu.cn/,China
CN,University of Jinan,http://www.ujn.edu.cn/,China
CN,University of Petroleum (East China),http://www.hdpu.edu.cn/,China
CN,University of Science and Technology Beijing,http://www.ustb.edu.cn/,China
CN,University of Science and Technology of China,http://www.ustc.edu.cn/,China
CN,Urumqi Vocational University,http://www.uvu.edu.cn/,China
CN,Wenzhou Medical College,http://www.wzmu.net/,China
CN,Wenzhou University,http://www.wzu.edu.cn/,China
CN,West China University of Medical Sciences,http://www.wcums.edu.cn/,China
CN,Wudanshan Taoist College,http://www.wdsdjxy.com/,China
CN,Wuhan Automobile Polytechnical University,http://www.whapu.edu.cn/,China
CN,Wuhan Technical University of Surveying and Mapping,http://www.wtusm.edu.cn/,China
CN,Wuhan Transportation University,http://www.whtu.edu.cn/,China
CN,Wuhan University,http://www.whu.edu.cn/,China
CN,Wuhan University of Hydraulic and Electric Engineering,http://www.wuhee.edu.cn/,China
CN,Wuhan University of Technology,http://www.whut.edu.cn/,China
CN,Wuhan University School of Medicine,http://wsm.whu.edu.cn/,China
CN,Wuxi University of Light Industry,http://www.wxuli.edu.cn/,China
CN,Wuyi University,http://www.wyu.edu.cn/,China
CN,Xiamen University,http://www.xmu.edu.cn/,China
CN,Xi'an Academy of Fine Art,http://www.xafa.edu.cn/,China
CN,Xiangtan Normal University,http://www.xtnu.edu.cn/,China
